name,code,year_month,total_flights
Northwest Airlines Inc.,NW,2008/3,6886
Northwest Airlines Inc.,NW,2008/3,358
Northwest Airlines Inc.,NW,2008/3,319
Northwest Airlines Inc.,NW,2008/3,133
Northwest Airlines Inc.,NW,2008/3,181
Northwest Airlines Inc.,NW,2008/3,176
Northwest Airlines Inc.,NW,2008/3,429
Northwest Airlines Inc.,NW,2008/3,538
Northwest Airlines Inc.,NW,2008/3,570
Northwest Airlines Inc.,NW,2008/3,625
Northwest Airlines Inc.,NW,2008/3,156
Northwest Airlines Inc.,NW,2008/3,239
Northwest Airlines Inc.,NW,2008/3,7114
Northwest Airlines Inc.,NW,2008/3,627
Northwest Airlines Inc.,NW,2008/3,155
Northwest Airlines Inc.,NW,2008/3,327
Northwest Airlines Inc.,NW,2008/3,434
Northwest Airlines Inc.,NW,2008/3,176
Northwest Airlines Inc.,NW,2008/3,367
Northwest Airlines Inc.,NW,2008/3,274
Northwest Airlines Inc.,NW,2008/3,93
Northwest Airlines Inc.,NW,2008/3,457
Comair Inc.,OH,2008/3,725
Comair Inc.,OH,2008/3,1111
Comair Inc.,OH,2008/3,295
Comair Inc.,OH,2008/3,140
Comair Inc.,OH,2008/3,504
Comair Inc.,OH,2008/3,31
Comair Inc.,OH,2008/3,115
Comair Inc.,OH,2008/3,175
Comair Inc.,OH,2008/3,110
Comair Inc.,OH,2008/3,26
Comair Inc.,OH,2008/3,70
Comair Inc.,OH,2008/3,79
Comair Inc.,OH,2008/3,1371
Comair Inc.,OH,2008/3,1166
Comair Inc.,OH,2008/3,85
Comair Inc.,OH,2008/3,31
Comair Inc.,OH,2008/3,93
Comair Inc.,OH,2008/3,148
Comair Inc.,OH,2008/3,281
Comair Inc.,OH,2008/3,346
Comair Inc.,OH,2008/3,54
SkyWest Airlines Inc.,OO,2008/3,402
SkyWest Airlines Inc.,OO,2008/3,83
SkyWest Airlines Inc.,OO,2008/3,57
SkyWest Airlines Inc.,OO,2008/3,4269
SkyWest Airlines Inc.,OO,2008/3,150
SkyWest Airlines Inc.,OO,2008/3,24
SkyWest Airlines Inc.,OO,2008/3,134
SkyWest Airlines Inc.,OO,2008/3,217
SkyWest Airlines Inc.,OO,2008/3,304
SkyWest Airlines Inc.,OO,2008/3,3908
SkyWest Airlines Inc.,OO,2008/3,217
SkyWest Airlines Inc.,OO,2008/3,4211
SkyWest Airlines Inc.,OO,2008/3,884
SkyWest Airlines Inc.,OO,2008/3,77
SkyWest Airlines Inc.,OO,2008/3,248
SkyWest Airlines Inc.,OO,2008/3,547
SkyWest Airlines Inc.,OO,2008/3,465
SkyWest Airlines Inc.,OO,2008/3,3455
SkyWest Airlines Inc.,OO,2008/3,7170
United Air Lines Inc.,UA,2008/3,239
United Air Lines Inc.,UA,2008/3,805
United Air Lines Inc.,UA,2008/3,443
United Air Lines Inc.,UA,2008/3,149
United Air Lines Inc.,UA,2008/3,443
United Air Lines Inc.,UA,2008/3,6919
United Air Lines Inc.,UA,2008/3,378
United Air Lines Inc.,UA,2008/3,215
United Air Lines Inc.,UA,2008/3,404
United Air Lines Inc.,UA,2008/3,195
United Air Lines Inc.,UA,2008/3,2452
United Air Lines Inc.,UA,2008/3,184
United Air Lines Inc.,UA,2008/3,447
United Air Lines Inc.,UA,2008/3,989
United Air Lines Inc.,UA,2008/3,2597
United Air Lines Inc.,UA,2008/3,651
United Air Lines Inc.,UA,2008/3,685
United Air Lines Inc.,UA,2008/3,119
United Air Lines Inc.,UA,2008/3,444
United Air Lines Inc.,UA,2008/3,7635
United Air Lines Inc.,UA,2008/3,582
United Air Lines Inc.,UA,2008/3,482
United Air Lines Inc.,UA,2008/3,525
United Air Lines Inc.,UA,2008/3,707
United Air Lines Inc.,UA,2008/3,783
United Air Lines Inc.,UA,2008/3,3716
United Air Lines Inc.,UA,2008/3,212
United Air Lines Inc.,UA,2008/3,349
US Airways Inc.,US,2008/3,327
US Airways Inc.,US,2008/3,1700
US Airways Inc.,US,2008/3,370
US Airways Inc.,US,2008/3,6438
US Airways Inc.,US,2008/3,2198
US Airways Inc.,US,2008/3,299
US Airways Inc.,US,2008/3,475
US Airways Inc.,US,2008/3,229
US Airways Inc.,US,2008/3,261
US Airways Inc.,US,2008/3,731
US Airways Inc.,US,2008/3,93
US Airways Inc.,US,2008/3,150
US Airways Inc.,US,2008/3,186
US Airways Inc.,US,2008/3,2670
US Airways Inc.,US,2008/3,701
US Airways Inc.,US,2008/3,1141
US Airways Inc.,US,2008/3,902
US Airways Inc.,US,2008/3,340
US Airways Inc.,US,2008/3,259
US Airways Inc.,US,2008/3,629
US Airways Inc.,US,2008/3,247
US Airways Inc.,US,2008/3,3791
US Airways Inc.,US,2008/3,5680
US Airways Inc.,US,2008/3,456
US Airways Inc.,US,2008/3,298
US Airways Inc.,US,2008/3,599
US Airways Inc.,US,2008/3,159
US Airways Inc.,US,2008/3,760
Southwest Airlines Co.,WN,2008/3,5073
Southwest Airlines Co.,WN,2008/3,1684
Southwest Airlines Co.,WN,2008/3,598
Southwest Airlines Co.,WN,2008/3,1425
Southwest Airlines Co.,WN,2008/3,333
Southwest Airlines Co.,WN,2008/3,7335
Southwest Airlines Co.,WN,2008/3,3630
Southwest Airlines Co.,WN,2008/3,3648
Southwest Airlines Co.,WN,2008/3,6768
Southwest Airlines Co.,WN,2008/3,1227
Southwest Airlines Co.,WN,2008/3,1896
Southwest Airlines Co.,WN,2008/3,5964
Southwest Airlines Co.,WN,2008/3,3083
Southwest Airlines Co.,WN,2008/3,1403
Southwest Airlines Co.,WN,2008/3,994
Southwest Airlines Co.,WN,2008/3,1476
Southwest Airlines Co.,WN,2008/3,2673
ExpressJet Airlines Inc.,XE,2008/3,177
ExpressJet Airlines Inc.,XE,2008/3,50
ExpressJet Airlines Inc.,XE,2008/3,125
ExpressJet Airlines Inc.,XE,2008/3,425
ExpressJet Airlines Inc.,XE,2008/3,198
ExpressJet Airlines Inc.,XE,2008/3,176
ExpressJet Airlines Inc.,XE,2008/3,134
ExpressJet Airlines Inc.,XE,2008/3,169
ExpressJet Airlines Inc.,XE,2008/3,4306
ExpressJet Airlines Inc.,XE,2008/3,495
ExpressJet Airlines Inc.,XE,2008/3,7219
ExpressJet Airlines Inc.,XE,2008/3,31
ExpressJet Airlines Inc.,XE,2008/3,944
ExpressJet Airlines Inc.,XE,2008/3,26
ExpressJet Airlines Inc.,XE,2008/3,27
ExpressJet Airlines Inc.,XE,2008/3,66
ExpressJet Airlines Inc.,XE,2008/3,5
ExpressJet Airlines Inc.,XE,2008/3,287
ExpressJet Airlines Inc.,XE,2008/3,251
ExpressJet Airlines Inc.,XE,2008/3,62
ExpressJet Airlines Inc.,XE,2008/3,47
ExpressJet Airlines Inc.,XE,2008/3,176
ExpressJet Airlines Inc.,XE,2008/3,487
ExpressJet Airlines Inc.,XE,2008/3,92
ExpressJet Airlines Inc.,XE,2008/3,145
ExpressJet Airlines Inc.,XE,2008/3,374
ExpressJet Airlines Inc.,XE,2008/3,43
Mesa Airlines Inc.,YV,2008/3,258
Mesa Airlines Inc.,YV,2008/3,61
Mesa Airlines Inc.,YV,2008/3,36
Mesa Airlines Inc.,YV,2008/3,1929
Mesa Airlines Inc.,YV,2008/3,1176
Mesa Airlines Inc.,YV,2008/3,10
Mesa Airlines Inc.,YV,2008/3,170
Mesa Airlines Inc.,YV,2008/3,93
Mesa Airlines Inc.,YV,2008/3,1821
Mesa Airlines Inc.,YV,2008/3,183
Mesa Airlines Inc.,YV,2008/3,78
Mesa Airlines Inc.,YV,2008/3,405
Mesa Airlines Inc.,YV,2008/3,32
Mesa Airlines Inc.,YV,2008/3,51
Mesa Airlines Inc.,YV,2008/3,1905
Mesa Airlines Inc.,YV,2008/3,58
Mesa Airlines Inc.,YV,2008/3,2717
Mesa Airlines Inc.,YV,2008/3,10
Mesa Airlines Inc.,YV,2008/3,74
Pinnacle Airlines Inc.,9E,2008/4,592
Pinnacle Airlines Inc.,9E,2008/4,111
Pinnacle Airlines Inc.,9E,2008/4,56
Pinnacle Airlines Inc.,9E,2008/4,90
Pinnacle Airlines Inc.,9E,2008/4,164
Pinnacle Airlines Inc.,9E,2008/4,70
Pinnacle Airlines Inc.,9E,2008/4,56
Pinnacle Airlines Inc.,9E,2008/4,4252
Pinnacle Airlines Inc.,9E,2008/4,30
Pinnacle Airlines Inc.,9E,2008/4,67
Pinnacle Airlines Inc.,9E,2008/4,148
Pinnacle Airlines Inc.,9E,2008/4,198
Pinnacle Airlines Inc.,9E,2008/4,1931
Pinnacle Airlines Inc.,9E,2008/4,167
American Airlines Inc.,AA,2008/4,701
American Airlines Inc.,AA,2008/4,1108
American Airlines Inc.,AA,2008/4,268
American Airlines Inc.,AA,2008/4,167
American Airlines Inc.,AA,2008/4,869
American Airlines Inc.,AA,2008/4,646
American Airlines Inc.,AA,2008/4,13454
American Airlines Inc.,AA,2008/4,330
American Airlines Inc.,AA,2008/4,509
American Airlines Inc.,AA,2008/4,434
American Airlines Inc.,AA,2008/4,320
American Airlines Inc.,AA,2008/4,358
American Airlines Inc.,AA,2008/4,1018
American Airlines Inc.,AA,2008/4,601
American Airlines Inc.,AA,2008/4,2454
American Airlines Inc.,AA,2008/4,1837
American Airlines Inc.,AA,2008/4,924
American Airlines Inc.,AA,2008/4,3382
American Airlines Inc.,AA,2008/4,513
American Airlines Inc.,AA,2008/4,6072
American Airlines Inc.,AA,2008/4,191
American Airlines Inc.,AA,2008/4,467
American Airlines Inc.,AA,2008/4,482
American Airlines Inc.,AA,2008/4,505
American Airlines Inc.,AA,2008/4,467
American Airlines Inc.,AA,2008/4,1016
American Airlines Inc.,AA,2008/4,206
American Airlines Inc.,AA,2008/4,575
Alaska Airlines Inc.,AS,2008/4,90
Alaska Airlines Inc.,AS,2008/4,90
Alaska Airlines Inc.,AS,2008/4,180
Alaska Airlines Inc.,AS,2008/4,90
Alaska Airlines Inc.,AS,2008/4,60
Alaska Airlines Inc.,AS,2008/4,347
Alaska Airlines Inc.,AS,2008/4,559
Alaska Airlines Inc.,AS,2008/4,90
Alaska Airlines Inc.,AS,2008/4,30
Alaska Airlines Inc.,AS,2008/4,120
Alaska Airlines Inc.,AS,2008/4,1001
Alaska Airlines Inc.,AS,2008/4,300
Alaska Airlines Inc.,AS,2008/4,326
Alaska Airlines Inc.,AS,2008/4,3869
Alaska Airlines Inc.,AS,2008/4,417
JetBlue Airways,B6,2008/4,1762
JetBlue Airways,B6,2008/4,147
JetBlue Airways,B6,2008/4,83
JetBlue Airways,B6,2008/4,434
JetBlue Airways,B6,2008/4,1282
JetBlue Airways,B6,2008/4,638
JetBlue Airways,B6,2008/4,4695
JetBlue Airways,B6,2008/4,299
JetBlue Airways,B6,2008/4,240
JetBlue Airways,B6,2008/4,1162
JetBlue Airways,B6,2008/4,196
JetBlue Airways,B6,2008/4,30
JetBlue Airways,B6,2008/4,60
JetBlue Airways,B6,2008/4,150
JetBlue Airways,B6,2008/4,60
JetBlue Airways,B6,2008/4,150
JetBlue Airways,B6,2008/4,185
JetBlue Airways,B6,2008/4,353
Continental Air Lines Inc.,CO,2008/4,375
Continental Air Lines Inc.,CO,2008/4,576
Continental Air Lines Inc.,CO,2008/4,172
Continental Air Lines Inc.,CO,2008/4,1
Continental Air Lines Inc.,CO,2008/4,337
Continental Air Lines Inc.,CO,2008/4,313
Continental Air Lines Inc.,CO,2008/4,311
Continental Air Lines Inc.,CO,2008/4,176
Continental Air Lines Inc.,CO,2008/4,4955
Continental Air Lines Inc.,CO,2008/4,549
Continental Air Lines Inc.,CO,2008/4,7218
Continental Air Lines Inc.,CO,2008/4,108
Continental Air Lines Inc.,CO,2008/4,527
Continental Air Lines Inc.,CO,2008/4,586
Continental Air Lines Inc.,CO,2008/4,380
Continental Air Lines Inc.,CO,2008/4,661
Continental Air Lines Inc.,CO,2008/4,8
Continental Air Lines Inc.,CO,2008/4,329
Continental Air Lines Inc.,CO,2008/4,128
Continental Air Lines Inc.,CO,2008/4,410
Continental Air Lines Inc.,CO,2008/4,120
Continental Air Lines Inc.,CO,2008/4,171
Continental Air Lines Inc.,CO,2008/4,382
Continental Air Lines Inc.,CO,2008/4,288
Continental Air Lines Inc.,CO,2008/4,366
Continental Air Lines Inc.,CO,2008/4,364
Continental Air Lines Inc.,CO,2008/4,78
Continental Air Lines Inc.,CO,2008/4,516
Delta Air Lines Inc.,DL,2008/4,12049
Delta Air Lines Inc.,DL,2008/4,1396
Delta Air Lines Inc.,DL,2008/4,321
Delta Air Lines Inc.,DL,2008/4,263
Delta Air Lines Inc.,DL,2008/4,917
Delta Air Lines Inc.,DL,2008/4,337
Delta Air Lines Inc.,DL,2008/4,325
Delta Air Lines Inc.,DL,2008/4,99
Delta Air Lines Inc.,DL,2008/4,311
Delta Air Lines Inc.,DL,2008/4,819
Delta Air Lines Inc.,DL,2008/4,217
Delta Air Lines Inc.,DL,2008/4,88
Delta Air Lines Inc.,DL,2008/4,1341
Delta Air Lines Inc.,DL,2008/4,592
Delta Air Lines Inc.,DL,2008/4,1022
Delta Air Lines Inc.,DL,2008/4,1797
Delta Air Lines Inc.,DL,2008/4,1056
Delta Air Lines Inc.,DL,2008/4,354
Delta Air Lines Inc.,DL,2008/4,120
Delta Air Lines Inc.,DL,2008/4,256
Delta Air Lines Inc.,DL,2008/4,201
Delta Air Lines Inc.,DL,2008/4,316
Delta Air Lines Inc.,DL,2008/4,365
Delta Air Lines Inc.,DL,2008/4,343
Delta Air Lines Inc.,DL,2008/4,393
Delta Air Lines Inc.,DL,2008/4,355
Delta Air Lines Inc.,DL,2008/4,2210
Delta Air Lines Inc.,DL,2008/4,748
Atlantic Southeast Airlines,EV,2008/4,11073
Atlantic Southeast Airlines,EV,2008/4,4
Atlantic Southeast Airlines,EV,2008/4,1
Atlantic Southeast Airlines,EV,2008/4,32
Atlantic Southeast Airlines,EV,2008/4,4
Atlantic Southeast Airlines,EV,2008/4,112
Atlantic Southeast Airlines,EV,2008/4,56
Atlantic Southeast Airlines,EV,2008/4,26
Atlantic Southeast Airlines,EV,2008/4,1
Atlantic Southeast Airlines,EV,2008/4,79
Atlantic Southeast Airlines,EV,2008/4,11
Atlantic Southeast Airlines,EV,2008/4,29
Frontier Airlines Inc.,F9,2008/4,132
Frontier Airlines Inc.,F9,2008/4,90
Frontier Airlines Inc.,F9,2008/4,3956
Frontier Airlines Inc.,F9,2008/4,167
Frontier Airlines Inc.,F9,2008/4,83
Frontier Airlines Inc.,F9,2008/4,60
Frontier Airlines Inc.,F9,2008/4,60
Frontier Airlines Inc.,F9,2008/4,260
Frontier Airlines Inc.,F9,2008/4,200
Frontier Airlines Inc.,F9,2008/4,71
Frontier Airlines Inc.,F9,2008/4,77
Frontier Airlines Inc.,F9,2008/4,175
Frontier Airlines Inc.,F9,2008/4,111
Frontier Airlines Inc.,F9,2008/4,136
Frontier Airlines Inc.,F9,2008/4,60
Frontier Airlines Inc.,F9,2008/4,200
Frontier Airlines Inc.,F9,2008/4,186
Frontier Airlines Inc.,F9,2008/4,106
Frontier Airlines Inc.,F9,2008/4,138
Frontier Airlines Inc.,F9,2008/4,194
Frontier Airlines Inc.,F9,2008/4,44
AirTran Airways Corporation,FL,2008/4,7294
AirTran Airways Corporation,FL,2008/4,704
AirTran Airways Corporation,FL,2008/4,1174
AirTran Airways Corporation,FL,2008/4,222
AirTran Airways Corporation,FL,2008/4,218
AirTran Airways Corporation,FL,2008/4,114
AirTran Airways Corporation,FL,2008/4,229
AirTran Airways Corporation,FL,2008/4,204
AirTran Airways Corporation,FL,2008/4,143
AirTran Airways Corporation,FL,2008/4,621
AirTran Airways Corporation,FL,2008/4,205
AirTran Airways Corporation,FL,2008/4,226
AirTran Airways Corporation,FL,2008/4,136
AirTran Airways Corporation,FL,2008/4,601
AirTran Airways Corporation,FL,2008/4,1885
AirTran Airways Corporation,FL,2008/4,593
AirTran Airways Corporation,FL,2008/4,173
AirTran Airways Corporation,FL,2008/4,280
AirTran Airways Corporation,FL,2008/4,411
AirTran Airways Corporation,FL,2008/4,153
AirTran Airways Corporation,FL,2008/4,61
AirTran Airways Corporation,FL,2008/4,52
AirTran Airways Corporation,FL,2008/4,757
Hawaiian Airlines Inc.,HA,2008/4,60
Hawaiian Airlines Inc.,HA,2008/4,67
Hawaiian Airlines Inc.,HA,2008/4,60
Hawaiian Airlines Inc.,HA,2008/4,30
Hawaiian Airlines Inc.,HA,2008/4,60
Hawaiian Airlines Inc.,HA,2008/4,90
Hawaiian Airlines Inc.,HA,2008/4,30
American Eagle Airlines Inc.,MQ,2008/4,57
American Eagle Airlines Inc.,MQ,2008/4,817
American Eagle Airlines Inc.,MQ,2008/4,146
American Eagle Airlines Inc.,MQ,2008/4,403
American Eagle Airlines Inc.,MQ,2008/4,852
American Eagle Airlines Inc.,MQ,2008/4,7451
American Eagle Airlines Inc.,MQ,2008/4,198
American Eagle Airlines Inc.,MQ,2008/4,112
American Eagle Airlines Inc.,MQ,2008/4,613
American Eagle Airlines Inc.,MQ,2008/4,114
American Eagle Airlines Inc.,MQ,2008/4,1387
American Eagle Airlines Inc.,MQ,2008/4,1472
American Eagle Airlines Inc.,MQ,2008/4,500
American Eagle Airlines Inc.,MQ,2008/4,7381
American Eagle Airlines Inc.,MQ,2008/4,635
American Eagle Airlines Inc.,MQ,2008/4,142
Northwest Airlines Inc.,NW,2008/4,270
Northwest Airlines Inc.,NW,2008/4,334
Northwest Airlines Inc.,NW,2008/4,286
Northwest Airlines Inc.,NW,2008/4,192
Northwest Airlines Inc.,NW,2008/4,529
Northwest Airlines Inc.,NW,2008/4,293
Northwest Airlines Inc.,NW,2008/4,139
Northwest Airlines Inc.,NW,2008/4,7049
Northwest Airlines Inc.,NW,2008/4,299
Northwest Airlines Inc.,NW,2008/4,256
Northwest Airlines Inc.,NW,2008/4,117
Northwest Airlines Inc.,NW,2008/4,119
Northwest Airlines Inc.,NW,2008/4,175
Northwest Airlines Inc.,NW,2008/4,396
Northwest Airlines Inc.,NW,2008/4,503
Northwest Airlines Inc.,NW,2008/4,563
Northwest Airlines Inc.,NW,2008/4,579
Northwest Airlines Inc.,NW,2008/4,198
Northwest Airlines Inc.,NW,2008/4,191
Northwest Airlines Inc.,NW,2008/4,6922
Northwest Airlines Inc.,NW,2008/4,559
Northwest Airlines Inc.,NW,2008/4,150
Northwest Airlines Inc.,NW,2008/4,330
Northwest Airlines Inc.,NW,2008/4,328
Northwest Airlines Inc.,NW,2008/4,178
Northwest Airlines Inc.,NW,2008/4,359
Northwest Airlines Inc.,NW,2008/4,292
Northwest Airlines Inc.,NW,2008/4,90
Northwest Airlines Inc.,NW,2008/4,379
Comair Inc.,OH,2008/4,719
Comair Inc.,OH,2008/4,1053
Comair Inc.,OH,2008/4,255
Comair Inc.,OH,2008/4,138
Comair Inc.,OH,2008/4,508
Comair Inc.,OH,2008/4,26
Comair Inc.,OH,2008/4,108
Comair Inc.,OH,2008/4,177
Comair Inc.,OH,2008/4,107
Comair Inc.,OH,2008/4,49
Comair Inc.,OH,2008/4,71
Comair Inc.,OH,2008/4,80
Comair Inc.,OH,2008/4,1234
Comair Inc.,OH,2008/4,1134
Comair Inc.,OH,2008/4,84
Comair Inc.,OH,2008/4,30
Comair Inc.,OH,2008/4,59
Comair Inc.,OH,2008/4,165
Comair Inc.,OH,2008/4,280
Comair Inc.,OH,2008/4,332
Comair Inc.,OH,2008/4,34
SkyWest Airlines Inc.,OO,2008/4,393
SkyWest Airlines Inc.,OO,2008/4,85
SkyWest Airlines Inc.,OO,2008/4,9
SkyWest Airlines Inc.,OO,2008/4,4197
SkyWest Airlines Inc.,OO,2008/4,157
SkyWest Airlines Inc.,OO,2008/4,37
SkyWest Airlines Inc.,OO,2008/4,134
SkyWest Airlines Inc.,OO,2008/4,242
SkyWest Airlines Inc.,OO,2008/4,257
SkyWest Airlines Inc.,OO,2008/4,3751
SkyWest Airlines Inc.,OO,2008/4,220
SkyWest Airlines Inc.,OO,2008/4,3995
SkyWest Airlines Inc.,OO,2008/4,889
SkyWest Airlines Inc.,OO,2008/4,74
SkyWest Airlines Inc.,OO,2008/4,273
SkyWest Airlines Inc.,OO,2008/4,522
SkyWest Airlines Inc.,OO,2008/4,459
SkyWest Airlines Inc.,OO,2008/4,3103
SkyWest Airlines Inc.,OO,2008/4,6334
United Air Lines Inc.,UA,2008/4,231
United Air Lines Inc.,UA,2008/4,821
United Air Lines Inc.,UA,2008/4,408
United Air Lines Inc.,UA,2008/4,153
United Air Lines Inc.,UA,2008/4,443
United Air Lines Inc.,UA,2008/4,6214
United Air Lines Inc.,UA,2008/4,366
United Air Lines Inc.,UA,2008/4,210
United Air Lines Inc.,UA,2008/4,412
United Air Lines Inc.,UA,2008/4,154
United Air Lines Inc.,UA,2008/4,2295
United Air Lines Inc.,UA,2008/4,142
United Air Lines Inc.,UA,2008/4,464
United Air Lines Inc.,UA,2008/4,992
United Air Lines Inc.,UA,2008/4,2422
United Air Lines Inc.,UA,2008/4,645
United Air Lines Inc.,UA,2008/4,617
United Air Lines Inc.,UA,2008/4,35
United Air Lines Inc.,UA,2008/4,447
United Air Lines Inc.,UA,2008/4,7705
United Air Lines Inc.,UA,2008/4,531
United Air Lines Inc.,UA,2008/4,476
United Air Lines Inc.,UA,2008/4,477
United Air Lines Inc.,UA,2008/4,718
United Air Lines Inc.,UA,2008/4,738
United Air Lines Inc.,UA,2008/4,3746
United Air Lines Inc.,UA,2008/4,206
United Air Lines Inc.,UA,2008/4,307
US Airways Inc.,US,2008/4,313
US Airways Inc.,US,2008/4,1696
US Airways Inc.,US,2008/4,365
US Airways Inc.,US,2008/4,6356
US Airways Inc.,US,2008/4,2163
US Airways Inc.,US,2008/4,289
US Airways Inc.,US,2008/4,462
US Airways Inc.,US,2008/4,223
US Airways Inc.,US,2008/4,294
US Airways Inc.,US,2008/4,628
US Airways Inc.,US,2008/4,90
US Airways Inc.,US,2008/4,146
US Airways Inc.,US,2008/4,180
US Airways Inc.,US,2008/4,2478
US Airways Inc.,US,2008/4,683
US Airways Inc.,US,2008/4,1129
US Airways Inc.,US,2008/4,842
US Airways Inc.,US,2008/4,290
US Airways Inc.,US,2008/4,243
US Airways Inc.,US,2008/4,619
US Airways Inc.,US,2008/4,225
US Airways Inc.,US,2008/4,3604
US Airways Inc.,US,2008/4,5490
US Airways Inc.,US,2008/4,434
US Airways Inc.,US,2008/4,278
US Airways Inc.,US,2008/4,574
US Airways Inc.,US,2008/4,154
US Airways Inc.,US,2008/4,714
Southwest Airlines Co.,WN,2008/4,4966
Southwest Airlines Co.,WN,2008/4,1771
Southwest Airlines Co.,WN,2008/4,586
Southwest Airlines Co.,WN,2008/4,1388
Southwest Airlines Co.,WN,2008/4,326
Southwest Airlines Co.,WN,2008/4,7186
Southwest Airlines Co.,WN,2008/4,3578
Southwest Airlines Co.,WN,2008/4,3552
Southwest Airlines Co.,WN,2008/4,6612
Southwest Airlines Co.,WN,2008/4,1204
Southwest Airlines Co.,WN,2008/4,1926
Southwest Airlines Co.,WN,2008/4,5844
Southwest Airlines Co.,WN,2008/4,3155
Southwest Airlines Co.,WN,2008/4,1376
Southwest Airlines Co.,WN,2008/4,1022
Southwest Airlines Co.,WN,2008/4,1448
Southwest Airlines Co.,WN,2008/4,2616
ExpressJet Airlines Inc.,XE,2008/4,165
ExpressJet Airlines Inc.,XE,2008/4,50
ExpressJet Airlines Inc.,XE,2008/4,55
ExpressJet Airlines Inc.,XE,2008/4,464
ExpressJet Airlines Inc.,XE,2008/4,183
ExpressJet Airlines Inc.,XE,2008/4,151
ExpressJet Airlines Inc.,XE,2008/4,159
ExpressJet Airlines Inc.,XE,2008/4,189
ExpressJet Airlines Inc.,XE,2008/4,4405
ExpressJet Airlines Inc.,XE,2008/4,310
ExpressJet Airlines Inc.,XE,2008/4,6905
ExpressJet Airlines Inc.,XE,2008/4,51
ExpressJet Airlines Inc.,XE,2008/4,910
ExpressJet Airlines Inc.,XE,2008/4,73
ExpressJet Airlines Inc.,XE,2008/4,4
ExpressJet Airlines Inc.,XE,2008/4,81
ExpressJet Airlines Inc.,XE,2008/4,5
ExpressJet Airlines Inc.,XE,2008/4,265
ExpressJet Airlines Inc.,XE,2008/4,171
ExpressJet Airlines Inc.,XE,2008/4,60
ExpressJet Airlines Inc.,XE,2008/4,27
ExpressJet Airlines Inc.,XE,2008/4,146
ExpressJet Airlines Inc.,XE,2008/4,436
ExpressJet Airlines Inc.,XE,2008/4,90
ExpressJet Airlines Inc.,XE,2008/4,141
ExpressJet Airlines Inc.,XE,2008/4,474
ExpressJet Airlines Inc.,XE,2008/4,7
Mesa Airlines Inc.,YV,2008/4,259
Mesa Airlines Inc.,YV,2008/4,56
Mesa Airlines Inc.,YV,2008/4,53
Mesa Airlines Inc.,YV,2008/4,1880
Mesa Airlines Inc.,YV,2008/4,1024
Mesa Airlines Inc.,YV,2008/4,8
Mesa Airlines Inc.,YV,2008/4,154
Mesa Airlines Inc.,YV,2008/4,44
Mesa Airlines Inc.,YV,2008/4,1714
Mesa Airlines Inc.,YV,2008/4,209
Mesa Airlines Inc.,YV,2008/4,77
Mesa Airlines Inc.,YV,2008/4,316
Mesa Airlines Inc.,YV,2008/4,30
Mesa Airlines Inc.,YV,2008/4,60
Mesa Airlines Inc.,YV,2008/4,2239
Mesa Airlines Inc.,YV,2008/4,1
Mesa Airlines Inc.,YV,2008/4,2715
Mesa Airlines Inc.,YV,2008/4,8
Mesa Airlines Inc.,YV,2008/4,74
Pinnacle Airlines Inc.,9E,2008/5,669
Pinnacle Airlines Inc.,9E,2008/5,114
Pinnacle Airlines Inc.,9E,2008/5,57
Pinnacle Airlines Inc.,9E,2008/5,92
Pinnacle Airlines Inc.,9E,2008/5,113
Pinnacle Airlines Inc.,9E,2008/5,93
Pinnacle Airlines Inc.,9E,2008/5,57
Pinnacle Airlines Inc.,9E,2008/5,4178
Pinnacle Airlines Inc.,9E,2008/5,31
Pinnacle Airlines Inc.,9E,2008/5,47
Pinnacle Airlines Inc.,9E,2008/5,94
Pinnacle Airlines Inc.,9E,2008/5,201
Pinnacle Airlines Inc.,9E,2008/5,2233
Pinnacle Airlines Inc.,9E,2008/5,120
American Airlines Inc.,AA,2008/5,719
American Airlines Inc.,AA,2008/5,1152
American Airlines Inc.,AA,2008/5,279
American Airlines Inc.,AA,2008/5,178
American Airlines Inc.,AA,2008/5,902
American Airlines Inc.,AA,2008/5,681
American Airlines Inc.,AA,2008/5,13994
American Airlines Inc.,AA,2008/5,337
American Airlines Inc.,AA,2008/5,515
American Airlines Inc.,AA,2008/5,435
American Airlines Inc.,AA,2008/5,335
American Airlines Inc.,AA,2008/5,370
American Airlines Inc.,AA,2008/5,1045
American Airlines Inc.,AA,2008/5,617
American Airlines Inc.,AA,2008/5,2552
American Airlines Inc.,AA,2008/5,1851
American Airlines Inc.,AA,2008/5,959
American Airlines Inc.,AA,2008/5,3501
American Airlines Inc.,AA,2008/5,533
American Airlines Inc.,AA,2008/5,6261
American Airlines Inc.,AA,2008/5,217
American Airlines Inc.,AA,2008/5,485
American Airlines Inc.,AA,2008/5,490
American Airlines Inc.,AA,2008/5,520
American Airlines Inc.,AA,2008/5,496
American Airlines Inc.,AA,2008/5,1066
American Airlines Inc.,AA,2008/5,211
American Airlines Inc.,AA,2008/5,589
